"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"534","1254",1712153118661,"8","8","practice","1","2",12,33,"There are two animals, it was not clear what they were, possibly cows, looking into a body of water.  There was something in the water that was likely either a log, or an alligator, and they were \talking\ to each other trying to decide what it was. In the end, the cow that thought it was a log stepped onto the object, and the video ended.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two animals, it was not clear what they were, possibly cows, looking into a body of water.  There was something in the water that was likely either a log, or an alligator, and they were \""talking\"" to each other trying to decide what it was. In the end, the cow that thought it was a log stepped onto the object, and the video ended."", ""importance"": ""7"", ""time"": 209630, ""tag"": ""prac_segB_desc""}","description"
"536","1255",1713543535662,"8","4","practice","1","2",12,33,"Two water buffalo are standing by a river or lake, discussing something that is floating near them. One thinks it as a log, while the other thinks it is a crocodile. One splashes it, and finally hops up on top. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two water buffalo are standing by a river or lake, discussing something that is floating near them. One thinks it as a log, while the other thinks it is a crocodile. One splashes it, and finally hops up on top. "", ""importance"": ""6"", ""time"": 78096, ""tag"": ""prac_segB_desc""}","description"
"538","1256",1712757926309,"8","5","practice","1","2",12,33,"The two buffalo`s were deciding if the thing that was floating in the water was a log or a alligator. So one of them picked up a rock and hit it and it didnt move so the he jumped over onto it",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo`s were deciding if the thing that was floating in the water was a log or a alligator. So one of them picked up a rock and hit it and it didnt move so the he jumped over onto it"", ""importance"": ""6"", ""time"": 84776, ""tag"": ""prac_segB_desc""}","description"
"540","1257",1712758057127,"8","2","practice","1","2",12,33,"The two Buffalo argue back and forth about the object in the water. One believes it to be the back of a crocodile and the other just a log of wood. Believing it would move if prompted and prove its point the buffalo fist pokes it, throws a rock at it and then splashes it with water. The Object doesn't move so the buffalo jumps on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two Buffalo argue back and forth about the object in the water. One believes it to be the back of a crocodile and the other just a log of wood. Believing it would move if prompted and prove its point the buffalo fist pokes it, throws a rock at it and then splashes it with water. The Object doesn't move so the buffalo jumps on top of it."", ""importance"": ""6"", ""time"": 156817, ""tag"": ""prac_segB_desc""}","description"
"543","1258",1712584946817,"8","7","practice","1","2",12,33,"Two large cow like animals with horns are stood at the edge of water looking at an object in the water. They are trying to work out if it is a crocodile or a log. One pokes the object with a stick and when there is no reaction jumps on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two large cow like animals with horns are stood at the edge of water looking at an object in the water. They are trying to work out if it is a crocodile or a log. One pokes the object with a stick and when there is no reaction jumps on top of it."", ""importance"": ""6"", ""time"": 88727, ""tag"": ""prac_segB_desc""}","description"
"545","1259",1712152747638,"8","3","practice","1","2",12,33,"The ox continue to argue over what is in the water, a crocodile or a log. They start to poke and splash to see if any reaction. One ox decides to jump onto the item to see if something happen.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The ox continue to argue over what is in the water, a crocodile or a log. They start to poke and splash to see if any reaction. One ox decides to jump onto the item to see if something happen."", ""importance"": ""5"", ""time"": 53426, ""tag"": ""prac_segB_desc""}","description"
"548","1260",1712152603230,"8","8","practice","1","2",12,33,"the 2 buffalo were arguing if there is a crocodile or a log in the river the buffalo threw a stone at it",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the 2 buffalo were arguing if there is a crocodile or a log in the river the buffalo threw a stone at it"", ""importance"": ""3"", ""time"": 60014, ""tag"": ""prac_segB_desc""}","description"
"550","1261",1712152549291,"8","3","practice","1","2",12,33,"The cow threw a stone and it didn't move but is still convinced it is a crocodile.  He then started prodding it with a stick and it didn't move but still think its a crocodile whilst the other cow still thinks its a long.  The first cow jumps on top of it. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow threw a stone and it didn't move but is still convinced it is a crocodile.  He then started prodding it with a stick and it didn't move but still think its a crocodile whilst the other cow still thinks its a long.  The first cow jumps on top of it. "", ""importance"": ""5"", ""time"": 54316, ""tag"": ""prac_segB_desc""}","description"
"553","1262",1712152754771,"8","4","practice","1","2",12,33,"In the movie, the deers were thinking about what it was in the water. One said it was a crocodile, the other a log. They started prodding it at first, and then they splashed water at it. What just happened was he had then jumped on to it to stand on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""In the movie, the deers were thinking about what it was in the water. One said it was a crocodile, the other a log. They started prodding it at first, and then they splashed water at it. What just happened was he had then jumped on to it to stand on it."", ""importance"": ""5"", ""time"": 64895, ""tag"": ""prac_segB_desc""}","description"
"555","1263",1712672427542,"8","3","practice","1","2",12,33,"The two animals are still disagreeing over the object in the water if it is a log or a crocodile. The one who thinks it is a crocodile pokes it with a stick but it does not move. It then splashes it with water and stands on top of the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are still disagreeing over the object in the water if it is a log or a crocodile. The one who thinks it is a crocodile pokes it with a stick but it does not move. It then splashes it with water and stands on top of the object. "", ""importance"": ""5"", ""time"": 52388, ""tag"": ""prac_segB_desc""}","description"
"558","1264",1712584862844,"10","0","practice","1","2",12,33,"there are two sheep figuring out whether its a crocodile or a log in the river. Then one of them tries pushing it about and eventually jumps on to it.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""there are two sheep figuring out whether its a crocodile or a log in the river. Then one of them tries pushing it about and eventually jumps on to it."", ""importance"": ""4"", ""time"": 57975, ""tag"": ""prac_segB_desc""}","description"
"561","1265",1712672416106,"8","5","practice","1","2",12,33,"The first bison thinks the object in the water is a crocodile and throws a stone at it. When the object doesn't move the second bison figures it's a log. The first bison then pokes it with a stick, but the object still doesn't move and the second bison asserts it's a log. The first bison then splashes it with water before jumping on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The first bison thinks the object in the water is a crocodile and throws a stone at it. When the object doesn't move the second bison figures it's a log. The first bison then pokes it with a stick, but the object still doesn't move and the second bison asserts it's a log. The first bison then splashes it with water before jumping on it."", ""importance"": ""5"", ""time"": 64690, ""tag"": ""prac_segB_desc""}","description"
"563","1266",1712584874277,"8","2","practice","1","2",12,33,"The two animals were still debating what they were looking at in the water. One thought it was a crocodile while the other thought it was a log. So the one took a rock and threw it at the floating object nothing happened. Then he took a stick and poked the floating object and nothing happened. Finally he stepped on the floating object. ",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals were still debating what they were looking at in the water. One thought it was a crocodile while the other thought it was a log. So the one took a rock and threw it at the floating object nothing happened. Then he took a stick and poked the floating object and nothing happened. Finally he stepped on the floating object. "", ""importance"": ""3"", ""time"": 64037, ""tag"": ""prac_segB_desc""}","description"
"566","1267",1712672507560,"8","0","practice","1","2",12,33,"One of the cows thought it was a log and the other thought is was a crocodile. After poking the log with a stick, one of the cows stood on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the cows thought it was a log and the other thought is was a crocodile. After poking the log with a stick, one of the cows stood on it."", ""importance"": ""7"", ""time"": 79675, ""tag"": ""prac_segB_desc""}","description"
"569","1268",1712672400539,"8","6","practice","1","2",12,33,"the two buffalo were trying to decide whether an object was a log or a crocodile. One threw a small pebble at it, then poked it with a stick, splashed it with water and finally stood on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two buffalo were trying to decide whether an object was a log or a crocodile. One threw a small pebble at it, then poked it with a stick, splashed it with water and finally stood on it."", ""importance"": ""6"", ""time"": 50773, ""tag"": ""prac_segB_desc""}","description"
"571","1269",1712758285413,"8","6","practice","1","2",12,33,"The buffaloes are still debating whether the object in the water is a crocodile or a log. One buffalo throws a stone at the object to no response. Both buffaloes still believe they are correct about what the object is. The same buffalo then pokes the object with a stick; still no response. The same buffalo then splashes the object with water before climbing on top of it. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffaloes are still debating whether the object in the water is a crocodile or a log. One buffalo throws a stone at the object to no response. Both buffaloes still believe they are correct about what the object is. The same buffalo then pokes the object with a stick; still no response. The same buffalo then splashes the object with water before climbing on top of it. "", ""importance"": ""6"", ""time"": 146630, ""tag"": ""prac_segB_desc""}","description"
"573","1270",1712757789363,"8","6","practice","1","2",12,33,"The animal pokes the object with a stick, throws a stone at it, splashes it with water then stands on it.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animal pokes the object with a stick, throws a stone at it, splashes it with water then stands on it."", ""importance"": ""7"", ""time"": 30024, ""tag"": ""prac_segB_desc""}","description"
"575","1271",1713289573093,"8","5","practice","1","2",12,33,"The 2 animals were unsure if the thing in the water was a log or crocodile. So they used a branch to poke it to see if it moved, then kicked the water to see if it would react. then they felt confident ti was a log they stood on it safely ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 animals were unsure if the thing in the water was a log or crocodile. So they used a branch to poke it to see if it moved, then kicked the water to see if it would react. then they felt confident ti was a log they stood on it safely "", ""importance"": ""6"", ""time"": 49123, ""tag"": ""prac_segB_desc""}","description"
"577","1272",1712769232734,"8","5","practice","1","2",12,33,"The two cow-type creatures kept going back and forth, and the \it's an alligator\ character tried to provoke whatever it was into moving. He splashed water, prodded it with a stick, and finally walked out to step onto it. And all the while they kept going back and  \alligator\... \log\... ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cow-type creatures kept going back and forth, and the \""it's an alligator\"" character tried to provoke whatever it was into moving. He splashed water, prodded it with a stick, and finally walked out to step onto it. And all the while they kept going back and forth: \""alligator\""... \""log\""... "", ""importance"": ""5"", ""time"": 87544, ""tag"": ""prac_segB_desc""}","description"
"579","1273",1712769298372,"8","1","practice","1","2",12,33,"The were two buffalo's standing at the side of a body of water. They were having a discussion about something in the water. One of them believed it to be a log while the other buffalo believed it to be a crocodile. One of the buffalo jumped on the object after prodding it with a stick.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The were two buffalo's standing at the side of a body of water. They were having a discussion about something in the water. One of them believed it to be a log while the other buffalo believed it to be a crocodile. One of the buffalo jumped on the object after prodding it with a stick."", ""importance"": ""3"", ""time"": 96956, ""tag"": ""prac_segB_desc""}","description"
"582","1274",1712584956295,"8","6","practice","1","2",12,33,"2 ox's discussing if it was a gator or a log in the water. the one ox throws a rock at it, no response. he tells the other ox it's not a gator. then the ox throws a stick at it, no response. the ox spashes water on it, nothing happens, so the ox jumps on top of it",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 ox's discussing if it was a gator or a log in the water. the one ox throws a rock at it, no response. he tells the other ox it's not a gator. then the ox throws a stick at it, no response. the ox spashes water on it, nothing happens, so the ox jumps on top of it"", ""importance"": ""6"", ""time"": 120537, ""tag"": ""prac_segB_desc""}","description"
"584","1275",1712584857072,"8","1","practice","1","2",12,33,"The two animals continue to argue over what it is in the water, a log or an alligator. One pokes the 'object' and eventually climbs on top of it. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals continue to argue over what it is in the water, a log or an alligator. One pokes the 'object' and eventually climbs on top of it. "", ""importance"": ""6"", ""time"": 58546, ""tag"": ""prac_segB_desc""}","description"
"587","1276",1712152713434,"8","6","practice","1","2",12,33,"The wildebeests pondered what the object in the water was. They threw stones at it and poked it with a stick.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeests pondered what the object in the water was. They threw stones at it and poked it with a stick."", ""importance"": ""2"", ""time"": 58254, ""tag"": ""prac_segB_desc""}","description"
"589","1277",1712152913100,"8","1","practice","1","2",12,33,"There are two steers that are trying to decide whether an object in the lake is an alligator or a log. One steer thinks it's an alligator; one thinks it's a log. One steer splashes some water on the object, but nothing happens. Then that same steer goes out and stands on top of the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two steers that are trying to decide whether an object in the lake is an alligator or a log. One steer thinks it's an alligator; one thinks it's a log. One steer splashes some water on the object, but nothing happens. Then that same steer goes out and stands on top of the object. "", ""importance"": ""5"", ""time"": 116613, ""tag"": ""prac_segB_desc""}","description"
"592","1278",1712672573631,"8","6","practice","1","2",12,33,"There are two animals on an island, surrounded by water. In the water there is a thing that one of the animals believes to be a crocodile and the other believes to be a plank of wood. One of the animals decides to throw rocks at it as they believe it is a crocodile so assume it will react when irritated. They do this and get no response so then he jumps on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two animals on an island, surrounded by water. In the water there is a thing that one of the animals believes to be a crocodile and the other believes to be a plank of wood. One of the animals decides to throw rocks at it as they believe it is a crocodile so assume it will react when irritated. They do this and get no response so then he jumps on it."", ""importance"": ""5"", ""time"": 190730, ""tag"": ""prac_segB_desc""}","description"
"594","1279",1712585023758,"8","5","practice","1","2",12,33,"The film was about animals looking to try and cross a lake, but at the edge of the lake there is what looks like a crocodile, but one of the animals thinks its a log. The animal that thinks it's a crocodile touches it with a stick and splashes it with some water but it doesn't move. So he decides to jump on it instead, but again it doesn't move.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The film was about animals looking to try and cross a lake, but at the edge of the lake there is what looks like a crocodile, but one of the animals thinks its a log. The animal that thinks it's a crocodile touches it with a stick and splashes it with some water but it doesn't move. So he decides to jump on it instead, but again it doesn't move."", ""importance"": ""6"", ""time"": 177298, ""tag"": ""prac_segB_desc""}","description"
"596","1280",1712769840018,"8","7","practice","1","2",12,33,"Two buffalo are at a watering hole and they see something in the water. One of them thinks it is a crocodile while the other thinks it's a log. The one that thinks it's a croc throws a rock at it, hits it with a stick, splashes water on it and even stands on it in an effort to show it's a croc. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo are at a watering hole and they see something in the water. One of them thinks it is a crocodile while the other thinks it's a log. The one that thinks it's a croc throws a rock at it, hits it with a stick, splashes water on it and even stands on it in an effort to show it's a croc. "", ""importance"": ""6"", ""time"": 116042, ""tag"": ""prac_segB_desc""}","description"
"598","1281",1712758341884,"8","4","practice","1","2",12,33,"Two cows are standing next to the lake. They see a brown thing on the surface of the water. One of them thinks that it's a crocodile. The other one thinks that it's a branch of the tree. They try to poke that thing using a stick to see if it reacts to it(probably to confirm if it's a crocodile or not). ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are standing next to the lake. They see a brown thing on the surface of the water. One of them thinks that it's a crocodile. The other one thinks that it's a branch of the tree. They try to poke that thing using a stick to see if it reacts to it(probably to confirm if it's a crocodile or not). "", ""importance"": ""7"", ""time"": 74920, ""tag"": ""prac_segB_desc""}","description"
"600","1282",1712673429163,"8","3","practice","1","2",12,33,"The one gazelle/bull decided to throw some type of mud or rock at the object in the water as they continued to go back and forth about what it was. Nothing happened after this so it seemed as though it was most likely a log to them. Then the same bull used a stick to poke at the object, and nothing happened once again. Finally, after discussing it slightly after the stick, the same bull decided to jump onto the object. This is right when you woke up.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The one gazelle/bull decided to throw some type of mud or rock at the object in the water as they continued to go back and forth about what it was. Nothing happened after this so it seemed as though it was most likely a log to them. Then the same bull used a stick to poke at the object, and nothing happened once again. Finally, after discussing it slightly after the stick, the same bull decided to jump onto the object. This is right when you woke up."", ""importance"": ""5"", ""time"": 101997, ""tag"": ""prac_segB_desc""}","description"
"603","1284",1713190727105,"12","6","practice","1","2",12,33,"Two wildebeests are on a river bank discussing whether or not an object is a log or a crocodile.  The one who thinks it is a log leaps onto it.  ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two wildebeests are on a river bank discussing whether or not an object is a log or a crocodile.  The one who thinks it is a log leaps onto it.  "", ""importance"": ""5"", ""time"": 197751, ""tag"": ""prac_segB_desc""}","description"
"605","1285",1712585163379,"8","3","practice","1","2",12,33,"There were two cows and they wanted to cross a body of water. They were worried about crocodiles and only saw a rock that they could cross on and threw a pebble in the water as one cow was trying to cross",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two cows and they wanted to cross a body of water. They were worried about crocodiles and only saw a rock that they could cross on and threw a pebble in the water as one cow was trying to cross"", ""importance"": ""5"", ""time"": 114016, ""tag"": ""prac_segB_desc""}","description"
"608","1286",1712757920378,"8","8","practice","1","2",12,33,"2 wildebeast are arguing if an object in the water is a  log or a gator. One of them tries his luck by throwing a rock at the object, poking it with a stick, splashing it and eventually standing on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 wildebeast are arguing if an object in the water is a  log or a gator. One of them tries his luck by throwing a rock at the object, poking it with a stick, splashing it and eventually standing on top of it."", ""importance"": ""5"", ""time"": 80785, ""tag"": ""prac_segB_desc""}","description"
"610","1287",1713190152108,"8","1","practice","1","2",12,33,"Two buffalo are standing at the side of a lake arguing about an object in the lake. One thinks it is a log, the other thinks it is an alligator. One buffalo throws a stone to prove it is an alligator. The other still thinks it is a log. So, the buffalo next uses a twig to poke the object. The other buffalo still thinks it is a log. The first buffalo then splashes the object a bit and jumps on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo are standing at the side of a lake arguing about an object in the lake. One thinks it is a log, the other thinks it is an alligator. One buffalo throws a stone to prove it is an alligator. The other still thinks it is a log. So, the buffalo next uses a twig to poke the object. The other buffalo still thinks it is a log. The first buffalo then splashes the object a bit and jumps on top of it."", ""importance"": ""6"", ""time"": 96020, ""tag"": ""prac_segB_desc""}","description"
"613","1288",1713190278985,"8","1","practice","1","2",12,33,"The 2 wilderbeast stood at the edge of the water , there was what looked like a log floating , but the other wilderbeast  kept grunting to say it was a crocodile , then the other thought it was a log. the wilderbest thinking it was a crocodile started splashing it and put a foot on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 wilderbeast stood at the edge of the water , there was what looked like a log floating , but the other wilderbeast  kept grunting to say it was a crocodile , then the other thought it was a log. the wilderbest thinking it was a crocodile started splashing it and put a foot on it."", ""importance"": ""5"", ""time"": 172316, ""tag"": ""prac_segB_desc""}","description"
"616","1289",1712758058003,"8","5","practice","1","2",12,33,"There are two bison at a watering hole, presumably there to get a drink. There is something brownish-green and bumpy sticking up out of the water. Bison #1 thinks the object is a crocodile and Bison #2 thinks it is a log. They argue back and forth as Bison #1 keeps poking at the thing, but it still does not move. Finally, Bison #1 hops onto the object in the water to see what it is.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two bison at a watering hole, presumably there to get a drink. There is something brownish-green and bumpy sticking up out of the water. Bison #1 thinks the object is a crocodile and Bison #2 thinks it is a log. They argue back and forth as Bison #1 keeps poking at the thing, but it still does not move. Finally, Bison #1 hops onto the object in the water to see what it is."", ""importance"": ""6"", ""time"": 120955, ""tag"": ""prac_segB_desc""}","description"
"618","1291",1712758271061,"8","3","practice","1","2",12,33,"two bulls are still on the hillside, one bull thinks it's an alligator and the other bull thinks it's a log. The bull who thinks it is an alligator takes a stick and pokes the object. while his mate still thinks it's a log. The bull who was poking the object decides to splash the object and seconds later jumps on the object. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two bulls are still on the hillside, one bull thinks it's an alligator and the other bull thinks it's a log. The bull who thinks it is an alligator takes a stick and pokes the object. while his mate still thinks it's a log. The bull who was poking the object decides to splash the object and seconds later jumps on the object. "", ""importance"": ""7"", ""time"": 303183, ""tag"": ""prac_segB_desc""}","description"
"621","1293",1712769889450,"8","0","practice","1","2",12,33,"The first animal said no it's a crocodile and the second animal said no it's a wood. so the first animal threw a stone to convince the other animal that its a crocodile and then the second kept on refusing saying that its a wood and so the first animal said no its a crocodile and the other one said no its wood. So the first animal took a stick and poked it and saw it was not moved and then it jumped on it to prove to the other animal that it was a crocodile.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The first animal said no it's a crocodile and the second animal said no it's a wood. so the first animal threw a stone to convince the other animal that its a crocodile and then the second kept on refusing saying that its a wood and so the first animal said no its a crocodile and the other one said no its wood. So the first animal took a stick and poked it and saw it was not moved and then it jumped on it to prove to the other animal that it was a crocodile."", ""importance"": ""7"", ""time"": 189797, ""tag"": ""prac_segB_desc""}","description"
