"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"1740","1248",1713279348673,"8","6","practice","1","2",12,33,"Two bulls are looking at something in the water. They are arguing over what it is, one saying a log, the other a crocodile. They are throwing rocks at it and poking it with a stick. One of the bulls eventually jumps onto it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are looking at something in the water. They are arguing over what it is, one saying a log, the other a crocodile. They are throwing rocks at it and poking it with a stick. One of the bulls eventually jumps onto it."", ""importance"": ""5"", ""time"": 67403, ""tag"": ""prac_segB_desc""}","description"
"1748","1249",1712152862598,"8","6","practice","1","2",12,33,"Two steer are at the riverbank. They are communicating to each other about what they think is in the water. The first steer thinks it is an alligator. The second steer thinks it is a log. They go back and forth. They take turns trying to get the object in the water to move, to see if it is an alligator. They throw a rock at it, then the first steer splashes the unknown object with water. It doesn't move. Then the first steer jumps on the object in the water.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two steer are at the riverbank. They are communicating to each other about what they think is in the water. The first steer thinks it is an alligator. The second steer thinks it is a log. They go back and forth. They take turns trying to get the object in the water to move, to see if it is an alligator. They throw a rock at it, then the first steer splashes the unknown object with water. It doesn't move. Then the first steer jumps on the object in the water."", ""importance"": ""6"", ""time"": 173780, ""tag"": ""prac_segB_desc""}","description"
"1756","1250",1712159012213,"8","7","practice","1","2",12,33,"The cow on the left says alligator and then picks up a rock and throws it at the floating thing in the water. The one on the right says log. The one on the left says alligator again and splashes water at the floating thing. The one on the right says log and the one on the left says alligator and then places their two front legs on the floating thing then the rest of the body is on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cow on the left says alligator and then picks up a rock and throws it at the floating thing in the water. The one on the right says log. The one on the left says alligator again and splashes water at the floating thing. The one on the right says log and the one on the left says alligator and then places their two front legs on the floating thing then the rest of the body is on it."", ""importance"": ""6"", ""time"": 125566, ""tag"": ""prac_segB_desc""}","description"
"1764","1251",1712584945558,"8","7","practice","1","2",12,33,"the 2 cows try and figure out what it is in the water, 1st they poke it with sticks and it does not move, then one climbs on it and it still does not move",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the 2 cows try and figure out what it is in the water, 1st they poke it with sticks and it does not move, then one climbs on it and it still does not move"", ""importance"": ""2"", ""time"": 64402, ""tag"": ""prac_segB_desc""}","description"
"1772","1252",1712584983850,"8","8","practice","1","2",12,33,"Two water buffalo are deciding whether a log in a river is an alligator or a wooden log. One of the buffalo decides to stand on the log. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two water buffalo are deciding whether a log in a river is an alligator or a wooden log. One of the buffalo decides to stand on the log. "", ""importance"": ""6"", ""time"": 61480, ""tag"": ""prac_segB_desc""}","description"
"1780","1253",1712672619284,"8","7","practice","1","2",12,33,"Two bison discuss whether an object in the river is a log or a crocodile. On bison prods the object with a stick and is confident the object is a log. The bison climbs on the log.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison discuss whether an object in the river is a log or a crocodile. On bison prods the object with a stick and is confident the object is a log. The bison climbs on the log."", ""importance"": ""6"", ""time"": 107082, ""tag"": ""prac_segB_desc""}","description"
"1788","1254",1712672891043,"8","8","practice","1","2",12,33,"They argue whether it is an alligator/crocodile or a log. The one that thinks it is an animal throws a stone, pokes it with a stick, splashes water at it, and stands on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""They argue whether it is an alligator/crocodile or a log. The one that thinks it is an animal throws a stone, pokes it with a stick, splashes water at it, and stands on it."", ""importance"": ""5"", ""time"": 126251, ""tag"": ""prac_segB_desc""}","description"
"1796","1256",1712757993049,"8","8","practice","1","2",12,33,"2 buffalos at the waterside, in the water is what they think is either a log or an alligator, so the 1 throws a stone at it, then pokes it with a stick, before finally jumping on to it ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 buffalos at the waterside, in the water is what they think is either a log or an alligator, so the 1 throws a stone at it, then pokes it with a stick, before finally jumping on to it "", ""importance"": ""6"", ""time"": 125532, ""tag"": ""prac_segB_desc""}","description"
"1804","1257",1702480210778,"8","7","practice","1","2",12,33,"2 animals trying to decide whether it is a crocodile or a tree trunk in the water",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 animals trying to decide whether it is a crocodile or a tree trunk in the water"", ""importance"": ""6"", ""time"": 33497, ""tag"": ""prac_segB_desc""}","description"
"1812","1258",1703174000615,"8","7","practice","1","2",12,33,"The two buffaloes continue arguing about what they were seeing in the lake. The buffalo that thinks its a crocodile tries to wake it up, but it doesn't make any movement. The buffalo even hops on it, even then there is no movement observed.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffaloes continue arguing about what they were seeing in the lake. The buffalo that thinks its a crocodile tries to wake it up, but it doesn't make any movement. The buffalo even hops on it, even then there is no movement observed."", ""importance"": ""5"", ""time"": 92478, ""tag"": ""prac_segB_desc""}","description"
"1820","1259",1702480301363,"12","8","practice","1","2",12,33,"The wildebeest are debating whether the thing in the water is a log or crocodile, and one jumps on at the end.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest are debating whether the thing in the water is a log or crocodile, and one jumps on at the end."", ""importance"": ""7"", ""time"": 42449, ""tag"": ""prac_segB_desc""}","description"
"1828","1262",1701963409673,"8","6","practice","1","2",12,33,"There were two cows, they were looking at something in the water. One thought it was an alligator, and the other thought it was a tree branch. One of the cows started poking the obejct with a stick, and then jumped onto it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two cows, they were looking at something in the water. One thought it was an alligator, and the other thought it was a tree branch. One of the cows started poking the obejct with a stick, and then jumped onto it."", ""importance"": ""6"", ""time"": 115697, ""tag"": ""prac_segB_desc""}","description"
"1836","1263",1712070213759,"8","8","practice","1","2",12,33,"Two cows are making noises at each other to determine whether the object in the water is an alligator or a log. One of the cows pokes the object with a stick. It does not move. Then one of the cows jumps onto the object to determine what it is.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are making noises at each other to determine whether the object in the water is an alligator or a log. One of the cows pokes the object with a stick. It does not move. Then one of the cows jumps onto the object to determine what it is."", ""importance"": ""5"", ""time"": 122203, ""tag"": ""prac_segB_desc""}","description"
"1844","1264",1701964654332,"8","8","practice","1","2",12,33,"Two bulls are standing near the river, arguing about something submerged in the water. One thinks it is a crocodile, while the other believes it is just a wood log",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are standing near the river, arguing about something submerged in the water. One thinks it is a crocodile, while the other believes it is just a wood log"", ""importance"": ""5"", ""time"": 284930, ""tag"": ""prac_segB_desc""}","description"
"1852","1266",1702480156205,"8","8","practice","1","2",12,33,"The bull that believed the object in the water has thrown a rock at the object, to convince his friend. The object did not move. The bull has poked the object with a stick. The object did not move. The friend told the bull it was a log, and the bull became frustrated. The bull jumped on top of the object in the water.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bull that believed the object in the water has thrown a rock at the object, to convince his friend. The object did not move. The bull has poked the object with a stick. The object did not move. The friend told the bull it was a log, and the bull became frustrated. The bull jumped on top of the object in the water."", ""importance"": ""6"", ""time"": 116711, ""tag"": ""prac_segB_desc""}","description"
"1860","1269",1698332186605,"8","7","practice","1","2",12,33,"The two animals are still arguing whether the shape in the water is a crocodile or a log of wood. The animal on the left picks up a stone and throws it at the shape, it bounces without reaction, so the animal on the right says again that it's just a log. Then, the animal on the left grabs a stick and pokes the shape again, with no reaction still. Then that same animal gets on top of the shape, floating on water.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are still arguing whether the shape in the water is a crocodile or a log of wood. The animal on the left picks up a stone and throws it at the shape, it bounces without reaction, so the animal on the right says again that it's just a log. Then, the animal on the left grabs a stick and pokes the shape again, with no reaction still. Then that same animal gets on top of the shape, floating on water."", ""importance"": ""3"", ""time"": 107040, ""tag"": ""prac_segB_desc""}","description"
"1868","1271",1698251343845,"8","7","practice","1","2",12,33,"The cows are having a back and forth about whether the object that is in the dam is a crocodile or a log. The bigger cow that is closer to the dam says it's a crocodile. The other one says it's a log. The bigger cow then throws the stone at the object to see if it will react but nothing happens. Then he says it's a crocodile. The other one insists that it is a log. The bigger cow then takes a stick and moves the object with the stick and then insists that it is a crocodile. The one still says that it's a log.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows are having a back and forth about whether the object that is in the dam is a crocodile or a log. The bigger cow that is closer to the dam says it's a crocodile. The other one says it's a log. The bigger cow then throws the stone at the object to see if it will react but nothing happens. Then he says it's a crocodile. The other one insists that it is a log. The bigger cow then takes a stick and moves the object with the stick and then insists that it is a crocodile. The one still says that it's a log."", ""importance"": ""3"", ""time"": 323472, ""tag"": ""prac_segB_desc""}","description"
"1876","1272",1712154955265,"8","8","practice","1","2",12,33,"The two buffalo are arguing whether the object in the water is a crocodile or a log. The left buffalo threw a rock at the object, poked it with a stick, and even jumped on it to determine what it was. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo are arguing whether the object in the water is a crocodile or a log. The left buffalo threw a rock at the object, poked it with a stick, and even jumped on it to determine what it was. "", ""importance"": ""6"", ""time"": 79852, ""tag"": ""prac_segB_desc""}","description"
"1884","1273",1701961288223,"8","8","practice","1","2",12,33,"2 cows looking into the water at an object.  They are both confused as to what the object is.  one thinks its a log the other thinks its a snappy animal. \none cow picks up a stone and launches it at the object for a reaction. nothing happens. the same cow picks up a stick and prods the object. still, nithing happens.  the same cow puts his whole body weight on the object.\n",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""2 cows looking into the water at an object.  They are both confused as to what the object is.  one thinks its a log the other thinks its a snappy animal. \none cow picks up a stone and launches it at the object for a reaction. nothing happens. the same cow picks up a stick and prods the object. still, nithing happens.  the same cow puts his whole body weight on the object.\n"", ""importance"": ""5"", ""time"": 177668, ""tag"": ""prac_segB_desc""}","description"
"1892","1274",1713279527579,"8","8","practice","1","2",12,33,"Two animals--some sort of bovines--are at a watering hole, with an object partially submerged in the water. According to thought bubbles above the bovines, one of the bovines thinks the object in the water is a partially submerged alligator; the other bovine believes the object is a log.\n\nOne of the bovines throws rocks and splashes water on the object, which doesn't move or otherwise react. The bovine then hops on top of the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals--some sort of bovines--are at a watering hole, with an object partially submerged in the water. According to thought bubbles above the bovines, one of the bovines thinks the object in the water is a partially submerged alligator; the other bovine believes the object is a log.\n\nOne of the bovines throws rocks and splashes water on the object, which doesn't move or otherwise react. The bovine then hops on top of the object."", ""importance"": ""7"", ""time"": 257908, ""tag"": ""prac_segB_desc""}","description"
"1900","1275",1712070378045,"8","7","practice","1","2",12,33,"The cows continued arguing about whether it was a log or an alligator. One of the cows poked the lump with a stick, then splashed some water on it and the lump did not move. Then the cow stepped on the lump and it currently standing on it.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows continued arguing about whether it was a log or an alligator. One of the cows poked the lump with a stick, then splashed some water on it and the lump did not move. Then the cow stepped on the lump and it currently standing on it."", ""importance"": ""4"", ""time"": 274607, ""tag"": ""prac_segB_desc""}","description"
"1908","1276",1701961440606,"8","8","practice","1","2",12,33,"the animals wanted to pass the river, but they didn't know if its safe to do so. The thought about having a wood to pass the river, but they have been worried about dengaurous.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""content"": ""the animals wanted to pass the river, but they didn't know if its safe to do so. The thought about having a wood to pass the river, but they have been worried about dengaurous."", ""counterbalance"": 8, ""descstop"": 1, ""importance"": ""2"", ""offset"": ""33"", ""phase"": ""description"", ""tag"": ""prac_segB_desc"", ""time"": 155328, ""vidpair"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4""}","description"
"1916","1277",1712153993335,"10","7","practice","1","2",12,33,"Two animals were arguing where a crocodile or a log was at the surface of the water.\nThe first said it was a crocodile the second said it was a log.\nThey continued to argue until the first jumped on it ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals were arguing where a crocodile or a log was at the surface of the water.\nThe first said it was a crocodile the second said it was a log.\nThey continued to argue until the first jumped on it "", ""importance"": ""7"", ""time"": 94074, ""tag"": ""prac_segB_desc""}","description"
"1924","1278",1701968601091,"8","6","practice","1","2",12,33,"There are 2 cows by the water looking at an object immersed in the water. One says it is a log, the other one says it's a crocodile. One of them starts throwing rocks to the object to see if it moves, then uses a stick to poke it. Nothing happened after these actions, we still don't know if it is a floating log or a crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are 2 cows by the water looking at an object immersed in the water. One says it is a log, the other one says it's a crocodile. One of them starts throwing rocks to the object to see if it moves, then uses a stick to poke it. Nothing happened after these actions, we still don't know if it is a floating log or a crocodile."", ""importance"": ""6"", ""time"": 184011, ""tag"": ""prac_segB_desc""}","description"
"1932","1280",1713286249583,"8","6","practice","1","2",12,33,"There are two cows or oxen at a lake and they are still debating whether the thing in the water is a log or a crocodile. The one saying it's a log just jumped on the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows or oxen at a lake and they are still debating whether the thing in the water is a log or a crocodile. The one saying it's a log just jumped on the object. "", ""importance"": ""5"", ""time"": 98609, ""tag"": ""prac_segB_desc""}","description"
"1940","1282",1703259144059,"8","8","practice","1","2",12,33,"The 2 buffalo are deciding if an object in the water is a crocodile or a log. One insists its a crocodile and kicks a stone at it while the other says its a log. The first one pokes it with a stick and says its a crocodile whilst the other says its a log. The first buffalo flicks some water at the object and then jumps on to it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 buffalo are deciding if an object in the water is a crocodile or a log. One insists its a crocodile and kicks a stone at it while the other says its a log. The first one pokes it with a stick and says its a crocodile whilst the other says its a log. The first buffalo flicks some water at the object and then jumps on to it."", ""importance"": ""6"", ""time"": 145954, ""tag"": ""prac_segB_desc""}","description"
"1948","1285",1713286215244,"8","6","practice","1","2",12,33,"The two cows continue to argue about whether the object is a crocodile or log. The one that thinks it is a crocodile splashes it and hits it with his foot. He then jumps onto the object",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows continue to argue about whether the object is a crocodile or log. The one that thinks it is a crocodile splashes it and hits it with his foot. He then jumps onto the object"", ""importance"": ""6"", ""time"": 106781, ""tag"": ""prac_segB_desc""}","description"
"1956","1286",1712070586949,"8","7","practice","1","2",12,33,"The two characters are sitting on the bank at the edge of the water. The two characters are arguing over the object in the water - is it a log or is it an alligator? The character on the left insists it's an alligator, and begins splashing it with water, and shaking it. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two characters are sitting on the bank at the edge of the water. The two characters are arguing over the object in the water - is it a log or is it an alligator? The character on the left insists it's an alligator, and begins splashing it with water, and shaking it. "", ""importance"": ""5"", ""time"": 72125, ""tag"": ""prac_segB_desc""}","description"
"1964","1287",1712672353152,"8","8","practice","1","2",12,33,"Two cows or bulls were standing next to each other looking at something in the water. One of them thought it was a lot while the other thought it was an alligator. Then one of them began poking it with a stick.",2,2,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows or bulls were standing next to each other looking at something in the water. One of them thought it was a lot while the other thought it was an alligator. Then one of them began poking it with a stick."", ""importance"": ""2"", ""time"": 67010, ""tag"": ""prac_segB_desc""}","description"
"1972","1288",1703176214753,"8","7","practice","1","2",12,33,"The 2 bizon are arguing between if the thing in the water is a floating log or a crocodile. One of the Bizon throws a rock and pokes it with a stick to try get a reation to prove it is a crocodile. Eventually the Bizon steps across and stands on the floating object.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 bizon are arguing between if the thing in the water is a floating log or a crocodile. One of the Bizon throws a rock and pokes it with a stick to try get a reation to prove it is a crocodile. Eventually the Bizon steps across and stands on the floating object."", ""importance"": ""3"", ""time"": 106100, ""tag"": ""prac_segB_desc""}","description"
"1980","1291",1712073420089,"8","8","practice","1","2",12,33,"A pair of bison continue to argue (by grunting bubbles) whether the floating object in the water is a log or crocodile. The one bison throws a rock, pokes with stick, splashes with water, and points. Then that bison hops over to the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""A pair of bison continue to argue (by grunting bubbles) whether the floating object in the water is a log or crocodile. The one bison throws a rock, pokes with stick, splashes with water, and points. Then that bison hops over to the object."", ""importance"": ""6"", ""time"": 63636, ""tag"": ""prac_segB_desc""}","description"
"1988","1292",1712758149973,"8","6","practice","1","2",12,33,"As the two wildebeests standing on the riverbank continued to debate weather the floating object was a wooden log or a crocodile. One wildebeest poked it and flicked water upon the object in the water and jumped directly onto it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""As the two wildebeests standing on the riverbank continued to debate weather the floating object was a wooden log or a crocodile. One wildebeest poked it and flicked water upon the object in the water and jumped directly onto it. "", ""importance"": ""7"", ""time"": 142698, ""tag"": ""prac_segB_desc""}","description"
"1996","1293",1713286304326,"8","6","practice","1","2",12,33,"The water buffalo who thinks that the object in the water is a crocodile throws a small rock at it to see if it does anything. Nothing happens. The who water buffalo still disagree about whether it's a crocodile or a log. So the crocodile who believes it to be a crocodile then throws a stick at it. Again, nothing happens. The two water buffalo continue to disagree about what it is. The water buffalo who believes it to be a crocodile splashes water on it and then jumps on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The water buffalo who thinks that the object in the water is a crocodile throws a small rock at it to see if it does anything. Nothing happens. The who water buffalo still disagree about whether it's a crocodile or a log. So the crocodile who believes it to be a crocodile then throws a stick at it. Again, nothing happens. The two water buffalo continue to disagree about what it is. The water buffalo who believes it to be a crocodile splashes water on it and then jumps on top of it."", ""importance"": ""5"", ""time"": 114242, ""tag"": ""prac_segB_desc""}","description"
"2004","1294",1713279504034,"8","6","practice","1","2",12,33,"two animals were at a watering hole and they were checking if there was a log or crocodile in the water",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two animals were at a watering hole and they were checking if there was a log or crocodile in the water"", ""importance"": ""5"", ""time"": 71559, ""tag"": ""prac_segB_desc""}","description"
"2012","1295",1713279433673,"8","8","practice","1","2",12,33,"The rams are still going back and forth about whether the object in the water is a crocodile or a log. One of the rams decides to poke it and instinctively hop on it. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The rams are still going back and forth about whether the object in the water is a crocodile or a log. One of the rams decides to poke it and instinctively hop on it. "", ""importance"": ""6"", ""time"": 96761, ""tag"": ""prac_segB_desc""}","description"
"2020","1296",1713279467293,"8","8","practice","1","2",12,33,"Two cows are standing next to a body of water trying to figure out what is in the water. One cow suggests it is an alligator but the second cow shakes his head no. The first cow throws a rock at the lump but it doesn't move. He then suggests it is a log. He then proceeds to walk onto the lump and starts jumping around. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are standing next to a body of water trying to figure out what is in the water. One cow suggests it is an alligator but the second cow shakes his head no. The first cow throws a rock at the lump but it doesn't move. He then suggests it is a log. He then proceeds to walk onto the lump and starts jumping around. "", ""importance"": ""6"", ""time"": 99312, ""tag"": ""prac_segB_desc""}","description"
"2028","1297",1712073599727,"8","6","practice","1","2",12,33,"These two big cows were thinking about whether they should go in this body of water but there is something in the water. It is either a large log or an alligator. One of the cows pokes the thing in the water and determines that it is a log and jumps on to it. But the other cow isn't so sure.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""These two big cows were thinking about whether they should go in this body of water but there is something in the water. It is either a large log or an alligator. One of the cows pokes the thing in the water and determines that it is a log and jumps on to it. But the other cow isn't so sure."", ""importance"": ""3"", ""time"": 116093, ""tag"": ""prac_segB_desc""}","description"
"2036","1298",1713279315652,"8","8","practice","1","2",12,33,"The two water buffalo are arguing over whether something in the water is a log or a crocodile.  The one water buffalo who thinks it is a crocodile pokes the object with a stick and nothing happens.  He splashes water on it and nothing happens.  Then he jumps on top of the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two water buffalo are arguing over whether something in the water is a log or a crocodile.  The one water buffalo who thinks it is a crocodile pokes the object with a stick and nothing happens.  He splashes water on it and nothing happens.  Then he jumps on top of the object."", ""importance"": ""7"", ""time"": 82841, ""tag"": ""prac_segB_desc""}","description"
